cust_id,gender,religion,employment,postal_code,number_client_calls_to_BANK,cat_number_client_calls_from_BANK,age,relationship_length
548,F,M,Private Sector,20,1,0,36.0,3.0
549,M,C,Private Sector,20,3,0,32.0,3.0
550,F,C,Public Sector,30,5,1,31.0,2.0
551,M,J,Private Sector,10,0,0,36.0,0.0
552,M,J,Public Sector,10,5,0,39.0,0.0
553,M,J,Public Sector,40,4,4,41.0,2.0
554,M,U,Unemployed,50,1,5,39.0,2.0
555,M,U,Unemployed,10,1,2,29.0,2.0
556,F,O,Public Sector,50,4,0,26.0,2.0
557,M,U,Self-employed,60,2,0,36.0,1.0
558,M,C,Public Sector,70,0,1,27.0,1.0
559,M,U,Public Sector,40,0,5,31.0,2.0
560,M,U,Unemployed,20,1,5,32.0,0.0
561,M,O,Private Sector,10,4,0,35.0,2.0
562,M,U,Private Sector,10,0,0,35.0,2.0
563,F,C,Public Sector,70,3,4,34.0,1.0
564,M,J,Private Sector,10,1,0,42.0,0.0
565,F,O,Unemployed,50,0,1,32.0,3.0
566,M,U,Public Sector,40,0,1,35.0,0.0
567,F,U,Public Sector,20,0,0,37.0,1.0
568,M,U,Unemployed,40,2,0,31.0,3.0
569,F,C,Public Sector,40,0,5,34.0,2.0
570,M,U,Public Sector,50,4,0,29.0,1.0
571,M,U,Private Sector,30,0,0,37.0,0.0
572,F,C,Public Sector,10,0,5,42.0,3.0
573,M,O,Public Sector,60,5,0,34.0,1.0
574,M,C,Public Sector,10,0,0,41.0,3.0
575,M,C,Unemployed,80,4,0,40.0,0.0
576,M,C,Unemployed,10,0,1,32.0,3.0
577,F,C,Unemployed,10,1,0,47.0,3.0
578,M,U,Unemployed,60,0,4,39.0,1.0
579,F,U,Public Sector,30,0,0,31.0,3.0
580,F,C,Private Sector,50,0,5,27.0,3.0
581,F,C,Public Sector,50,0,0,37.0,4.0
582,M,U,Private Sector,10,4,2,,
583,M,O,Public Sector,20,0,5,37.0,2.0
584,M,M,Public Sector,80,5,1,38.0,1.0
585,M,C,Private Sector,50,0,0,29.0,3.0
586,M,J,Self-employed,30,5,0,33.0,2.0
587,F,M,Unemployed,60,0,0,33.0,1.0
588,M,C,Private Sector,10,1,4,35.0,0.0
589,M,C,Private Sector,50,0,0,43.0,1.0
590,F,U,Private Sector,10,3,0,44.0,2.0
591,M,U,Private Sector,30,1,5,29.0,3.0
592,M,C,Private Sector,10,0,0,28.0,2.0
593,F,C,Private Sector,10,3,0,,
594,M,J,Public Sector,70,1,5,35.0,3.0
595,M,U,Public Sector,60,5,0,46.0,1.0
596,F,C,Private Sector,10,0,5,,
597,M,C,Private Sector,50,0,0,45.0,0.0
598,M,U,Public Sector,10,2,0,29.0,4.0
599,F,O,Unemployed,40,0,0,45.0,0.0
600,F,U,Public Sector,10,2,0,43.0,2.0
601,M,U,Private Sector,20,5,0,44.0,1.0
602,F,J,Unemployed,20,3,0,,
603,M,U,Unemployed,10,1,5,34.0,3.0
604,F,M,Unemployed,20,1,0,34.0,3.0
605,M,O,Private Sector,10,0,0,40.0,1.0
606,M,U,Public Sector,50,0,0,31.0,1.0
607,M,M,Private Sector,30,0,1,30.0,2.0
608,M,U,Public Sector,40,0,4,,
609,M,O,Unemployed,40,0,4,,
610,M,U,Public Sector,10,0,0,28.0,1.0
611,M,C,Private Sector,30,2,0,33.0,1.0
612,M,U,Unemployed,30,0,4,25.0,3.0
613,M,C,Private Sector,20,3,0,31.0,3.0
614,M,C,Private Sector,10,0,1,40.0,3.0
615,F,C,Unemployed,10,5,0,31.0,0.0
616,M,M,Unemployed,10,1,0,33.0,1.0
617,M,J,Private Sector,70,0,0,40.0,1.0
618,M,U,Unemployed,30,3,0,37.0,1.0
619,F,O,Self-employed,20,3,1,36.0,3.0
620,M,U,Public Sector,50,5,0,38.0,0.0
621,M,C,Unemployed,50,0,0,32.0,0.0
622,F,C,Public Sector,10,4,0,30.0,2.0
623,F,O,Self-employed,10,5,0,36.0,2.0
624,M,O,Private Sector,40,5,0,43.0,0.0
625,F,O,Public Sector,10,2,0,,
626,M,U,Public Sector,50,0,1,26.0,0.0
627,F,U,Private Sector,30,1,0,36.0,3.0
628,M,C,Private Sector,50,5,0,,
629,M,C,Public Sector,80,1,1,24.0,3.0
630,F,U,Self-employed,30,0,0,36.0,2.0
631,F,C,Unemployed,50,0,1,25.0,1.0
632,M,M,Private Sector,50,3,0,37.0,3.0
633,M,U,Public Sector,50,0,0,32.0,0.0
634,M,J,Private Sector,10,5,0,43.0,1.0
635,M,O,Private Sector,10,0,0,37.0,2.0
636,M,U,Private Sector,70,3,0,36.0,2.0
637,F,J,Unemployed,20,0,1,33.0,0.0
638,F,U,Unemployed,10,0,1,26.0,0.0
639,F,U,Public Sector,20,0,5,34.0,1.0
640,F,U,Private Sector,20,0,0,28.0,3.0
641,M,U,Self-employed,10,0,2,35.0,3.0
642,M,U,Unemployed,20,3,1,50.0,0.0
643,M,C,Public Sector,10,0,0,41.0,3.0
644,M,U,Public Sector,70,2,1,36.0,3.0
645,F,U,Private Sector,10,4,0,33.0,1.0
646,F,O,Self-employed,80,5,1,36.0,1.0
647,M,U,Private Sector,30,0,1,31.0,4.0
648,M,U,Self-employed,30,2,1,29.0,0.0
649,F,U,Unemployed,80,0,4,33.0,3.0
650,M,O,Private Sector,40,0,0,28.0,3.0
651,M,C,Private Sector,40,0,0,31.0,2.0
652,M,C,Public Sector,10,2,5,,
653,F,U,Unemployed,20,0,0,35.0,0.0
654,M,C,Self-employed,30,5,0,49.0,0.0
655,M,M,Self-employed,20,0,1,49.0,1.0
656,F,U,Unemployed,20,0,1,34.0,1.0
657,M,C,Unemployed,70,1,1,31.0,2.0
658,F,U,Public Sector,10,0,1,35.0,1.0
659,M,M,Unemployed,50,5,5,32.0,3.0
660,F,O,Self-employed,10,0,4,42.0,1.0
661,M,U,Private Sector,60,0,0,34.0,0.0
662,M,O,Private Sector,20,0,1,32.0,4.0
663,M,C,Public Sector,50,1,2,24.0,3.0
664,M,U,Unemployed,20,0,0,38.0,1.0
665,F,U,Unemployed,50,0,0,34.0,1.0
666,M,C,Public Sector,30,5,1,27.0,2.0
667,M,C,Private Sector,30,0,0,35.0,1.0
668,M,U,Private Sector,20,2,0,50.0,3.0
669,F,U,Private Sector,40,0,1,32.0,2.0
670,M,U,Unemployed,30,0,0,35.0,4.0
671,F,U,Public Sector,50,0,0,35.0,2.0
672,M,U,Unemployed,40,0,0,31.0,3.0
673,M,U,Private Sector,30,0,5,,
674,M,O,Public Sector,30,0,5,39.0,3.0
675,M,C,Self-employed,20,1,0,47.0,3.0
676,F,O,Private Sector,10,0,5,36.0,2.0
677,F,C,Private Sector,30,0,0,36.0,1.0
678,M,U,Private Sector,30,0,4,36.0,1.0
679,M,M,Public Sector,20,0,0,34.0,1.0
680,F,U,Self-employed,20,0,0,31.0,2.0
681,M,C,Unemployed,20,3,1,33.0,3.0
682,M,J,Private Sector,50,1,1,41.0,0.0
683,M,U,Private Sector,30,1,0,33.0,1.0
684,M,C,Private Sector,10,2,0,35.0,4.0
685,F,U,Public Sector,10,1,2,42.0,3.0
686,M,J,Public Sector,30,3,4,41.0,2.0
687,M,U,Unemployed,20,2,1,25.0,3.0
688,M,C,Private Sector,20,1,5,38.0,3.0
689,M,C,Private Sector,80,0,1,35.0,1.0
690,M,C,Unemployed,30,2,4,42.0,0.0
691,F,U,Private Sector,10,1,5,38.0,1.0
692,M,U,Public Sector,10,0,0,32.0,0.0
693,F,U,Private Sector,60,0,5,35.0,3.0
694,M,J,Self-employed,40,3,0,31.0,0.0
695,M,U,Self-employed,10,4,0,33.0,3.0
696,F,C,Public Sector,10,0,5,34.0,2.0
697,M,U,Private Sector,30,5,2,43.0,1.0
698,M,C,Unemployed,30,3,5,42.0,3.0
699,M,U,Self-employed,30,0,1,34.0,1.0
700,M,J,Public Sector,30,0,1,38.0,3.0
701,M,C,Private Sector,20,5,5,29.0,1.0
702,M,U,Private Sector,60,5,1,41.0,2.0
703,F,U,Private Sector,10,0,4,36.0,2.0
704,M,O,Private Sector,30,4,0,22.0,0.0
705,M,O,Unemployed,10,4,5,38.0,2.0
706,M,U,Public Sector,30,0,0,43.0,1.0
707,M,M,Self-employed,20,0,5,27.0,1.0
708,M,U,Private Sector,20,0,1,,
709,F,U,Private Sector,20,2,5,31.0,3.0
710,F,U,Private Sector,50,0,5,40.0,4.0
711,M,O,Unemployed,10,0,0,33.0,2.0
712,M,O,Private Sector,40,1,2,27.0,1.0
713,F,U,Private Sector,40,5,0,39.0,1.0
714,M,C,Unemployed,50,0,5,27.0,3.0
715,F,J,Private Sector,20,0,1,39.0,1.0
716,F,J,Unemployed,10,3,1,31.0,2.0
717,M,M,Public Sector,40,0,4,37.0,3.0
718,F,U,Self-employed,30,0,1,46.0,1.0
719,M,U,Private Sector,20,2,0,35.0,3.0
720,F,U,Self-employed,40,4,0,37.0,3.0
721,M,U,Private Sector,10,1,0,39.0,4.0
722,F,C,Public Sector,40,3,1,32.0,3.0
723,M,U,Private Sector,20,3,1,33.0,1.0
724,F,U,Unemployed,40,0,1,46.0,0.0
725,M,C,Unemployed,10,4,5,34.0,3.0
726,F,C,Unemployed,40,0,0,37.0,3.0
727,M,U,Private Sector,30,0,0,46.0,0.0
728,M,C,Public Sector,10,4,3,35.0,1.0
729,F,U,Public Sector,20,3,0,28.0,2.0
730,M,J,Unemployed,40,0,0,31.0,0.0
731,F,U,Public Sector,80,0,0,35.0,1.0
732,M,U,Public Sector,20,2,0,30.0,1.0
733,M,U,Private Sector,30,0,3,34.0,0.0
734,F,C,Unemployed,80,1,0,26.0,3.0
735,M,U,Public Sector,30,0,2,28.0,2.0
736,F,U,Private Sector,80,1,0,42.0,0.0
737,M,U,Unemployed,50,0,0,33.0,1.0
738,M,U,Unemployed,50,5,0,34.0,1.0
739,F,M,Public Sector,80,0,1,32.0,2.0
740,M,U,Private Sector,30,1,0,34.0,2.0
741,F,C,Private Sector,80,0,0,26.0,2.0
742,M,U,Unemployed,40,0,1,38.0,0.0
743,F,U,Private Sector,80,2,0,30.0,1.0
744,M,U,Private Sector,10,1,0,33.0,1.0
745,M,U,Public Sector,10,0,1,38.0,2.0
746,M,C,Private Sector,50,0,0,38.0,3.0
747,M,U,Unemployed,20,3,0,26.0,2.0
748,M,U,Public Sector,40,0,0,37.0,3.0
749,M,C,Public Sector,50,0,0,40.0,3.0
750,M,C,Public Sector,30,1,4,29.0,3.0
751,M,U,Unemployed,50,1,1,,
752,M,C,Private Sector,10,0,0,34.0,3.0
753,M,J,Public Sector,80,5,0,47.0,1.0
754,M,O,Unemployed,10,5,3,36.0,1.0
755,M,M,Self-employed,50,3,4,,
756,M,C,Private Sector,10,2,0,36.0,2.0
757,M,U,Private Sector,40,1,5,43.0,2.0
758,M,J,Private Sector,60,0,0,31.0,3.0
759,F,U,Private Sector,30,1,1,35.0,1.0
760,M,M,Public Sector,70,0,0,37.0,2.0
761,M,C,Self-employed,50,1,0,28.0,1.0
762,M,U,Private Sector,80,0,2,28.0,1.0
763,M,U,Public Sector,80,0,0,,
764,F,C,Private Sector,50,2,1,31.0,3.0
765,M,U,Unemployed,70,0,2,37.0,1.0
766,M,C,Unemployed,30,0,0,30.0,2.0
767,M,J,Unemployed,10,4,5,,
768,M,O,Public Sector,20,1,0,49.0,4.0
769,M,M,Public Sector,60,1,5,33.0,3.0
770,M,U,Unemployed,30,1,2,34.0,3.0
771,M,C,Unemployed,20,0,2,31.0,4.0
772,M,U,Public Sector,10,0,1,41.0,3.0
773,M,O,Unemployed,10,0,0,20.0,2.0
774,F,O,Public Sector,80,3,2,35.0,4.0
775,F,C,Unemployed,50,2,0,36.0,1.0
776,M,J,Private Sector,30,2,0,37.0,0.0
777,M,U,Public Sector,20,0,0,42.0,3.0
778,F,O,Self-employed,10,2,1,38.0,3.0
779,M,C,Self-employed,10,0,0,25.0,2.0
780,M,U,Public Sector,10,0,0,39.0,3.0
781,M,O,Public Sector,10,0,5,35.0,4.0
782,F,J,Public Sector,10,5,1,33.0,1.0
783,M,C,Public Sector,40,1,3,39.0,1.0
784,M,C,Private Sector,10,1,0,44.0,1.0
785,M,J,Private Sector,10,0,5,,
786,F,M,Public Sector,60,3,0,34.0,2.0
787,F,U,Private Sector,40,0,0,40.0,2.0
788,M,J,Private Sector,10,5,1,22.0,0.0
789,M,C,Private Sector,50,0,2,44.0,0.0
790,M,U,Private Sector,60,0,0,24.0,0.0
791,M,O,Public Sector,70,1,0,30.0,2.0
792,M,C,Public Sector,20,1,0,32.0,1.0
793,M,C,Self-employed,80,0,1,35.0,1.0
794,M,C,Public Sector,80,0,1,37.0,1.0
795,F,U,Private Sector,40,2,1,32.0,1.0
796,M,C,Unemployed,70,1,0,39.0,1.0
797,M,C,Private Sector,20,3,2,41.0,0.0
798,M,C,Public Sector,10,0,0,25.0,0.0
799,M,U,Unemployed,80,5,3,,
800,M,C,Private Sector,10,2,0,41.0,1.0
801,M,C,Private Sector,50,0,0,33.0,3.0
802,F,U,Public Sector,40,0,1,,
803,F,C,Private Sector,10,5,0,36.0,2.0
804,M,C,Private Sector,20,0,0,38.0,0.0
805,F,J,Private Sector,20,0,4,42.0,2.0
806,M,C,Public Sector,30,4,0,34.0,0.0
807,F,U,Private Sector,40,0,0,42.0,4.0
808,M,J,Private Sector,70,0,0,41.0,2.0
809,M,U,Unemployed,10,0,0,43.0,3.0
810,M,O,Public Sector,10,0,1,40.0,0.0
811,M,C,Private Sector,30,0,0,32.0,3.0
812,M,U,Private Sector,40,0,5,46.0,1.0
813,M,U,Private Sector,60,0,0,46.0,2.0
814,M,C,Public Sector,80,0,4,27.0,3.0
815,M,U,Public Sector,60,0,0,26.0,3.0
816,M,U,Private Sector,40,5,1,36.0,3.0
817,M,O,Private Sector,50,4,0,35.0,2.0
818,M,J,Private Sector,50,3,2,41.0,4.0
819,F,J,Unemployed,30,0,1,38.0,1.0
820,F,C,Public Sector,10,3,1,32.0,1.0
821,M,O,Private Sector,10,2,1,37.0,1.0
822,F,U,Private Sector,30,1,5,29.0,3.0
823,M,U,Public Sector,30,0,0,28.0,3.0
824,M,U,Unemployed,10,1,2,43.0,3.0
825,M,U,Public Sector,30,0,4,26.0,0.0
826,F,U,Private Sector,60,0,4,34.0,3.0
827,M,U,Private Sector,30,0,1,34.0,2.0
828,F,C,Private Sector,60,0,0,37.0,1.0
829,F,U,Unemployed,10,4,5,,
830,M,U,Public Sector,20,0,1,38.0,0.0
831,M,M,Private Sector,80,0,2,32.0,2.0
832,F,M,Public Sector,50,1,4,28.0,2.0
833,M,U,Unemployed,20,0,0,41.0,2.0
834,M,O,Public Sector,60,2,0,41.0,2.0
835,F,U,Unemployed,30,0,0,25.0,4.0
836,M,O,Private Sector,10,1,5,,
837,M,U,Private Sector,10,0,0,36.0,2.0
838,M,U,Private Sector,20,0,4,41.0,3.0
839,M,M,Public Sector,60,0,0,30.0,2.0
840,M,U,Private Sector,60,3,5,,
841,M,U,Private Sector,50,0,1,39.0,3.0
842,M,C,Unemployed,10,1,1,43.0,1.0
843,M,U,Public Sector,70,0,1,43.0,1.0
844,M,J,Unemployed,30,5,5,19.0,1.0
845,M,U,Public Sector,50,0,0,27.0,2.0
846,M,U,Public Sector,20,1,0,34.0,1.0
847,M,C,Private Sector,30,2,4,40.0,0.0
848,M,U,Private Sector,30,2,0,26.0,3.0
849,M,M,Unemployed,10,0,0,29.0,2.0
850,M,U,Unemployed,10,0,2,30.0,3.0
851,M,C,Private Sector,30,0,3,31.0,3.0
852,M,U,Unemployed,20,0,1,29.0,2.0
853,M,C,Unemployed,40,1,0,38.0,2.0
854,M,U,Public Sector,50,0,1,33.0,4.0
855,M,C,Public Sector,50,3,5,31.0,2.0
856,M,J,Unemployed,20,1,4,37.0,3.0
857,M,C,Public Sector,50,0,1,41.0,1.0
858,M,U,Unemployed,30,0,0,39.0,3.0
859,F,U,Private Sector,60,3,0,28.0,0.0
860,M,U,Unemployed,30,2,4,38.0,0.0
861,M,U,Private Sector,30,0,4,31.0,3.0
862,M,C,Private Sector,40,0,2,38.0,3.0
863,F,C,Unemployed,20,0,1,37.0,1.0
864,M,C,Unemployed,50,0,1,28.0,1.0
865,M,C,Private Sector,30,2,0,35.0,2.0
866,M,C,Public Sector,20,0,0,34.0,1.0
867,F,U,Private Sector,70,0,5,,
868,M,C,Public Sector,50,5,0,31.0,2.0
869,F,U,Private Sector,50,0,0,30.0,2.0
870,F,C,Private Sector,50,0,0,33.0,2.0
871,M,J,Public Sector,50,0,3,36.0,4.0
872,M,C,Self-employed,30,1,0,37.0,3.0
873,M,C,Public Sector,10,3,0,34.0,0.0
874,M,M,Public Sector,40,5,5,25.0,1.0
875,M,C,Private Sector,30,5,1,40.0,3.0
876,M,U,Private Sector,80,4,0,33.0,1.0
877,M,U,Private Sector,70,2,5,37.0,3.0
878,M,J,Public Sector,40,3,5,30.0,3.0
879,M,U,Public Sector,10,4,0,43.0,1.0
880,M,U,Unemployed,30,0,1,,
881,M,U,Private Sector,20,3,4,,
882,F,U,Private Sector,80,1,1,32.0,1.0
883,M,U,Public Sector,30,0,0,25.0,1.0
884,M,U,Unemployed,20,5,0,48.0,2.0
885,M,C,Private Sector,20,0,1,,
886,M,U,Public Sector,10,1,5,,
887,M,U,Self-employed,20,3,0,,
888,M,O,Private Sector,30,0,0,36.0,2.0
889,M,U,Public Sector,20,3,0,35.0,0.0
890,M,C,Self-employed,80,0,0,41.0,3.0
891,M,U,Public Sector,60,3,1,43.0,2.0
892,M,C,Private Sector,30,0,0,37.0,1.0
893,F,O,Private Sector,30,5,0,31.0,3.0
894,M,C,Self-employed,30,0,1,46.0,3.0
895,M,M,Public Sector,80,0,0,33.0,2.0
896,M,C,Self-employed,20,0,0,51.0,2.0
897,M,U,Unemployed,30,0,1,31.0,3.0
898,F,U,Private Sector,60,0,2,30.0,1.0
899,M,U,Public Sector,30,5,0,34.0,2.0
900,M,U,Private Sector,80,4,4,,
901,F,C,Private Sector,50,1,0,,
902,F,U,Unemployed,50,1,1,29.0,0.0
903,M,C,Private Sector,30,0,2,42.0,2.0
904,F,J,Unemployed,20,2,0,39.0,2.0
905,F,C,Private Sector,60,0,0,43.0,3.0
906,M,U,Public Sector,40,0,1,27.0,2.0
907,M,U,Private Sector,50,5,0,31.0,0.0
908,M,U,Private Sector,50,0,0,37.0,4.0
909,M,M,Self-employed,50,0,0,31.0,1.0
910,M,M,Unemployed,60,2,5,,
911,F,U,Public Sector,30,0,1,34.0,2.0
912,M,C,Private Sector,50,0,0,39.0,3.0
913,M,U,Self-employed,70,0,0,38.0,1.0
914,F,C,Private Sector,20,4,4,33.0,1.0
915,F,U,Public Sector,10,0,0,34.0,4.0
916,M,U,Unemployed,30,2,0,49.0,2.0
917,M,O,Unemployed,10,4,2,31.0,3.0
918,F,C,Unemployed,60,3,0,47.0,2.0
919,M,J,Unemployed,10,5,4,33.0,3.0
920,F,U,Private Sector,10,3,1,38.0,0.0
921,M,U,Public Sector,50,0,0,48.0,1.0
922,F,M,Self-employed,30,5,4,43.0,4.0
923,M,C,Private Sector,80,1,4,30.0,0.0
924,F,M,Self-employed,20,1,0,32.0,3.0
925,F,U,Public Sector,40,1,5,38.0,2.0
926,M,C,Private Sector,60,1,4,30.0,2.0
927,M,C,Unemployed,20,5,0,33.0,0.0
928,M,U,Private Sector,30,0,0,29.0,1.0
929,M,U,Self-employed,50,1,0,41.0,0.0
930,M,U,Private Sector,60,3,0,44.0,3.0
931,M,U,Private Sector,30,0,5,33.0,2.0
932,M,U,Unemployed,10,2,1,,
933,M,C,Public Sector,20,0,0,33.0,3.0
934,M,U,Public Sector,40,0,0,30.0,0.0
935,M,U,Private Sector,50,2,0,32.0,3.0
936,F,O,Private Sector,80,0,1,30.0,3.0
937,M,U,Public Sector,30,0,1,40.0,3.0
938,M,M,Public Sector,20,3,2,27.0,1.0
939,F,J,Public Sector,60,4,0,33.0,1.0
940,M,J,Public Sector,40,4,0,26.0,1.0
941,F,M,Unemployed,10,0,1,29.0,3.0
942,M,M,Public Sector,50,0,1,33.0,0.0
943,M,U,Public Sector,30,0,1,49.0,1.0
944,M,U,Private Sector,10,0,0,31.0,3.0
945,M,U,Private Sector,80,0,1,42.0,0.0
946,M,C,Unemployed,80,0,0,36.0,1.0
947,M,U,Public Sector,10,0,0,33.0,3.0
948,M,U,Private Sector,30,1,0,40.0,1.0
949,M,J,Private Sector,30,0,1,24.0,1.0
950,M,C,Unemployed,30,1,0,35.0,1.0
951,F,U,Unemployed,70,0,0,35.0,3.0
952,M,C,Public Sector,20,0,0,36.0,0.0
953,M,U,Self-employed,10,2,0,29.0,3.0
954,M,U,Private Sector,60,3,1,35.0,1.0
955,F,U,Unemployed,20,5,0,30.0,2.0
956,F,U,Private Sector,10,5,0,27.0,0.0
957,M,O,Private Sector,10,5,0,32.0,3.0
958,F,U,Unemployed,10,3,1,37.0,2.0
959,F,U,Public Sector,30,3,0,23.0,1.0
960,M,J,Self-employed,40,0,4,43.0,1.0
961,M,M,Unemployed,20,0,0,,
962,M,U,Private Sector,30,0,1,37.0,0.0
963,M,J,Private Sector,50,2,0,41.0,2.0
964,M,C,Private Sector,20,4,1,,
965,M,C,Private Sector,10,0,1,,
966,M,M,Public Sector,30,0,0,47.0,0.0
967,F,U,Unemployed,80,2,0,27.0,1.0
968,F,C,Public Sector,40,0,0,37.0,2.0
969,M,C,Unemployed,30,2,1,37.0,0.0
970,M,U,Private Sector,40,1,0,47.0,1.0
971,F,U,Public Sector,40,2,1,,
972,M,C,Self-employed,60,1,0,36.0,2.0
973,M,C,Unemployed,50,0,5,,
974,M,M,Public Sector,80,0,2,36.0,4.0
975,M,U,Private Sector,40,0,0,28.0,4.0
976,F,U,Private Sector,60,4,0,33.0,2.0
977,F,U,Public Sector,40,1,2,31.0,1.0
978,F,C,Private Sector,30,0,0,32.0,3.0
979,F,M,Public Sector,20,2,4,38.0,1.0
980,M,U,Private Sector,30,0,3,38.0,2.0
981,M,O,Private Sector,50,5,4,45.0,1.0
982,F,U,Private Sector,40,2,1,29.0,3.0
983,M,U,Public Sector,10,1,0,46.0,3.0
984,M,C,Private Sector,70,1,4,37.0,1.0
985,F,U,Public Sector,10,2,1,36.0,1.0
986,F,O,Public Sector,60,2,0,40.0,2.0
987,F,U,Private Sector,40,0,1,34.0,3.0
988,M,C,Self-employed,50,5,0,41.0,1.0
989,M,U,Public Sector,80,1,0,37.0,1.0
990,F,C,Self-employed,30,5,0,31.0,3.0
991,F,C,Private Sector,50,0,3,41.0,1.0
992,M,O,Private Sector,80,0,0,37.0,1.0
993,M,U,Public Sector,30,0,1,36.0,4.0
994,F,U,Private Sector,30,0,0,39.0,4.0
995,M,C,Public Sector,80,1,4,48.0,1.0
996,M,C,Unemployed,10,1,4,,
997,F,O,Private Sector,20,0,0,41.0,3.0
998,M,U,Private Sector,40,0,0,39.0,1.0
999,M,J,Private Sector,40,0,1,21.0,3.0
1000,F,U,Self-employed,40,0,5,22.0,2.0
1001,M,U,Public Sector,20,0,1,31.0,1.0
1002,M,C,Unemployed,80,4,5,38.0,1.0
1003,M,U,Public Sector,20,1,0,33.0,2.0
1004,M,U,Private Sector,60,4,5,30.0,1.0
1005,F,O,Self-employed,20,0,0,29.0,0.0
1006,M,U,Private Sector,70,5,5,,
1007,F,U,Public Sector,60,0,1,27.0,2.0
1008,M,C,Self-employed,50,3,0,38.0,1.0
1009,M,U,Public Sector,30,0,2,37.0,1.0
1010,M,U,Public Sector,40,4,0,30.0,3.0
1011,M,C,Unemployed,10,0,4,29.0,0.0
1012,M,C,Public Sector,30,4,0,35.0,3.0
1013,F,U,Public Sector,10,5,0,36.0,4.0
1014,M,U,Private Sector,60,0,1,43.0,4.0
1015,M,O,Private Sector,50,0,0,35.0,2.0
1016,F,M,Unemployed,30,5,4,43.0,2.0
1017,M,C,Private Sector,60,0,5,37.0,1.0
1018,M,U,Private Sector,40,0,5,,
1019,F,M,Self-employed,50,1,2,35.0,2.0
1020,M,C,Public Sector,10,5,0,32.0,3.0
1021,M,U,Unemployed,80,0,5,37.0,1.0
1022,F,M,Private Sector,20,0,5,43.0,2.0
1023,F,J,Public Sector,10,0,5,36.0,1.0
1024,F,U,Public Sector,10,2,1,43.0,1.0
1025,M,U,Self-employed,20,0,4,42.0,2.0
1026,F,U,Unemployed,30,0,2,42.0,1.0
1027,F,O,Self-employed,60,5,2,29.0,3.0
1028,F,U,Unemployed,40,1,0,40.0,2.0
1029,M,C,Public Sector,40,0,1,28.0,1.0
1030,M,U,Public Sector,30,0,0,44.0,2.0
1031,M,C,Public Sector,10,0,0,25.0,1.0
1032,F,C,Private Sector,20,2,0,38.0,1.0
1033,M,C,Private Sector,50,3,0,28.0,1.0
1034,M,J,Private Sector,70,5,0,31.0,2.0
1035,M,M,Private Sector,30,0,0,,
1036,M,C,Self-employed,30,1,1,30.0,1.0
1037,F,M,Public Sector,80,0,0,39.0,3.0
1038,F,O,Public Sector,40,1,0,27.0,2.0
1039,M,C,Unemployed,80,0,2,43.0,3.0
1040,M,U,Private Sector,50,0,0,40.0,1.0
1041,M,C,Unemployed,10,3,1,31.0,3.0
1042,M,U,Private Sector,40,0,5,44.0,3.0
1043,M,U,Private Sector,10,0,0,35.0,2.0
1044,M,U,Unemployed,80,0,4,,
1045,M,U,Private Sector,40,5,5,42.0,0.0
1046,M,O,Private Sector,60,0,1,33.0,1.0
1047,F,M,Private Sector,80,5,0,33.0,0.0
1048,M,C,Public Sector,70,1,5,31.0,1.0
1049,M,O,Public Sector,30,0,0,39.0,1.0
1050,F,U,Public Sector,10,5,0,32.0,3.0
1051,F,U,Unemployed,60,1,4,32.0,2.0
1052,M,U,Private Sector,20,5,1,35.0,0.0
1053,M,U,Public Sector,40,0,0,41.0,2.0
1054,F,C,Private Sector,20,0,2,25.0,1.0
1055,F,O,Public Sector,70,3,1,38.0,1.0
1056,M,O,Unemployed,30,0,1,24.0,0.0
1057,M,O,Private Sector,60,5,0,32.0,4.0
1058,M,U,Private Sector,40,2,4,38.0,1.0
1059,M,C,Public Sector,10,0,0,41.0,3.0
1060,M,C,Private Sector,80,0,5,40.0,3.0
1061,F,C,Private Sector,10,0,5,,
1062,M,C,Public Sector,60,1,0,,
1063,M,U,Private Sector,70,1,4,33.0,2.0
1064,M,J,Unemployed,80,0,1,40.0,0.0
1065,F,U,Public Sector,40,1,0,45.0,2.0
1066,F,C,Private Sector,20,1,1,,
1067,M,C,Unemployed,30,2,5,45.0,2.0
1068,F,C,Unemployed,80,3,1,38.0,2.0
1069,M,U,Public Sector,10,0,1,,
1070,M,C,Unemployed,20,0,0,40.0,1.0
1071,M,U,Unemployed,50,0,1,38.0,3.0
1072,F,U,Private Sector,10,5,3,38.0,0.0
1073,F,C,Public Sector,50,5,0,39.0,4.0
1074,M,U,Unemployed,30,0,0,38.0,3.0
1075,F,C,Public Sector,60,1,1,39.0,0.0
1076,F,O,Private Sector,20,3,0,36.0,1.0
1077,F,U,Public Sector,10,0,2,37.0,3.0
1078,F,U,Private Sector,60,1,0,43.0,2.0
1079,F,U,Unemployed,40,1,1,29.0,0.0
1080,F,U,Public Sector,50,2,0,30.0,1.0
1081,M,U,Public Sector,30,2,0,30.0,1.0
1082,F,U,Private Sector,30,0,2,35.0,2.0
1083,F,U,Public Sector,20,0,0,36.0,2.0
1084,M,C,Unemployed,20,2,3,30.0,1.0
1085,F,C,Public Sector,60,0,3,37.0,3.0
1086,M,C,Self-employed,10,0,2,42.0,2.0
1087,M,U,Private Sector,20,0,1,30.0,1.0
1088,F,J,Unemployed,40,5,1,28.0,2.0
1089,M,C,Unemployed,10,0,4,,
1090,M,C,Private Sector,10,0,4,,
