loan_id,start_date,end_date
216566,2018-06-01,2018-08-01
216563,2017-09-01,2017-12-01
216560,2017-07-01,2017-10-01
216551,2018-12-01,2019-02-01
216539,2016-11-01,2017-02-01
216533,2018-06-01,2018-10-01
216527,2018-05-01,2018-07-01
216518,2017-09-01,2017-12-01
216506,2018-09-01,2018-10-01
216497,2016-09-01,2016-12-01
216485,2018-04-01,2018-06-01
216476,2018-02-01,2018-03-01
216473,2018-02-01,2018-05-01
216470,2018-01-01,2018-04-01
216464,2018-08-01,2018-09-01
216461,2018-11-01,2019-03-01
216458,2017-11-01,2018-02-01
216452,2017-11-01,2018-02-01
216446,2016-11-01,2017-02-01
216428,2016-11-01,2017-03-01
216425,2017-10-01,2017-11-01
216422,2017-11-01,2018-02-01
216410,2018-09-01,2018-12-01
216398,2017-07-01,2017-08-01
216383,2018-02-01,2018-04-01
216380,2016-12-01,2017-01-01
216374,2018-03-01,2018-04-01
216371,2016-12-01,2017-03-01
216368,2018-01-01,2018-05-01
216365,2016-07-01,2016-10-01
216362,2017-06-01,2017-07-01
216353,2017-04-01,2017-08-01
216347,2018-03-01,2018-07-01
216344,2017-12-01,2018-04-01
216341,2016-11-01,2017-01-01
216332,2016-10-01,2016-12-01
216329,2018-12-01,2019-03-01
216323,2017-09-01,2017-12-01
216320,2018-04-01,2018-06-01
216314,2017-06-01,2017-07-01
216311,2018-05-01,2018-08-01
216308,2018-05-01,2018-08-01
216302,2019-01-01,2019-05-01
216299,2018-06-01,2018-09-01
216284,2019-01-01,2019-02-01
216278,2016-03-01,2016-06-01
216275,2018-02-01,2018-03-01
216266,2017-04-01,2017-05-01
216257,2017-11-01,2018-03-01
216254,2016-06-01,2016-07-01
216251,2019-02-01,2019-06-01
216248,2019-04-01,2019-06-01
216233,2016-05-01,2016-08-01
216227,2017-02-01,2017-05-01
216224,2017-08-01,2017-09-01
216215,2018-01-01,2018-02-01
216209,2017-01-01,2017-04-01
216200,2017-07-01,2017-10-01
216197,2018-03-01,2018-05-01
216194,2019-06-01,2019-08-01
216179,2018-06-01,2018-07-01
216176,2017-12-01,2018-01-01
216167,2017-07-01,2017-09-01
216164,2018-04-01,2018-07-01
216158,2017-09-01,2017-10-01
216155,2019-03-01,2019-06-01
216149,2016-10-01,2016-12-01
216140,2016-09-01,2016-12-01
216128,2019-06-01,2019-10-01
216122,2017-04-01,2017-05-01
216116,2017-01-01,2017-05-01
216110,2017-05-01,2017-07-01
216107,2018-12-01,2019-01-01
216104,2016-05-01,2016-08-01
216101,2016-06-01,2016-09-01
216089,2016-05-01,2016-09-01
216086,2018-04-01,2018-06-01
216074,2019-10-01,2020-01-01
216071,2018-10-01,2019-02-01
216065,2019-07-01,2019-11-01
216056,2018-08-01,2018-11-01
216053,2018-03-01,2018-07-01
216044,2018-09-01,2018-11-01
216035,2017-02-01,2017-03-01
216032,2016-12-01,2017-04-01
216029,2019-04-01,2019-06-01
216026,2018-02-01,2018-05-01
216011,2017-03-01,2017-06-01
216008,2016-10-01,2017-01-01
215981,2018-09-01,2018-12-01
215966,2018-10-01,2019-01-01
215960,2018-12-01,2019-03-01
215957,2018-07-01,2018-10-01
215951,2017-12-01,2018-04-01
215939,2018-01-01,2018-03-01
215936,2018-05-01,2018-09-01
215927,2017-12-01,2018-04-01
215909,2017-09-01,2017-12-01
215897,2017-11-01,2018-02-01
215888,2017-05-01,2017-07-01
215879,2016-08-01,2016-11-01
215861,2016-07-01,2016-11-01
215846,2017-09-01,2017-12-01
215837,2016-12-01,2017-04-01
215834,2017-08-01,2017-09-01
215825,2018-06-01,2018-08-01
215819,2018-02-01,2018-06-01
215816,2017-03-01,2017-06-01
215813,2019-05-01,2019-08-01
215810,2016-12-01,2017-02-01
215807,2017-07-01,2017-10-01
215795,2017-07-01,2017-10-01
215792,2017-10-01,2018-01-01
215783,2017-08-01,2017-11-01
215780,2017-09-01,2017-11-01
215756,2018-01-01,2018-04-01
215753,2016-12-01,2017-01-01
215738,2017-10-01,2018-01-01
215735,2017-08-01,2017-09-01
215723,2017-12-01,2018-03-01
215720,2016-10-01,2017-02-01
215708,2017-07-01,2017-08-01
215696,2017-04-01,2017-08-01
215690,2017-03-01,2017-04-01
215669,2018-04-01,2018-05-01
215663,2017-11-01,2018-01-01
215651,2018-10-01,2018-11-01
215648,2018-09-01,2019-01-01
215645,2017-05-01,2017-09-01
215642,2019-05-01,2019-08-01
215639,2017-10-01,2018-02-01
215636,2018-05-01,2018-08-01
215633,2017-07-01,2017-10-01
215630,2017-05-01,2017-08-01
215624,2016-12-01,2017-04-01
215621,2016-10-01,2017-02-01
215594,2018-12-01,2019-04-01
215585,2019-05-01,2019-06-01
215582,2016-06-01,2016-07-01
215576,2018-05-01,2018-09-01
215573,2017-07-01,2017-11-01
215561,2017-04-01,2017-06-01
215558,2017-12-01,2018-03-01
215546,2018-06-01,2018-07-01
215537,2018-11-01,2018-12-01
215528,2017-07-01,2017-09-01
215525,2019-02-01,2019-04-01
215522,2017-12-01,2018-01-01
215519,2019-08-01,2019-11-01
215516,2018-05-01,2018-07-01
215489,2017-09-01,2017-12-01
215483,2018-03-01,2018-07-01
215480,2019-03-01,2019-07-01
215468,2018-12-01,2019-03-01
215465,2016-09-01,2017-01-01
215456,2019-06-01,2019-10-01
215429,2017-09-01,2018-01-01
215414,2017-10-01,2018-01-01
215405,2019-04-01,2019-08-01
215402,2018-03-01,2018-07-01
215393,2018-08-01,2018-12-01
215390,2017-09-01,2017-11-01
215381,2019-09-01,2020-01-01
215354,2016-06-01,2016-10-01
215339,2016-10-01,2017-01-01
215333,2018-09-01,2018-12-01
215327,2018-05-01,2018-09-01
215318,2017-12-01,2018-02-01
215306,2018-05-01,2018-07-01
215297,2017-06-01,2017-10-01
215294,2019-02-01,2019-04-01
215291,2018-10-01,2018-11-01
215279,2018-01-01,2018-05-01
215267,2017-12-01,2018-03-01
215258,2017-04-01,2017-07-01
215255,2017-08-01,2017-09-01
215252,2018-05-01,2018-09-01
215240,2016-06-01,2016-08-01
215237,2017-12-01,2018-03-01
215231,2018-01-01,2018-02-01
215216,2016-12-01,2017-01-01
215210,2018-12-01,2019-04-01
215207,2016-06-01,2016-09-01
215204,2017-12-01,2018-04-01
215198,2019-03-01,2019-07-01
215192,2019-02-01,2019-03-01
215189,2018-06-01,2018-07-01
215183,2019-04-01,2019-08-01
215177,2016-10-01,2017-02-01
215174,2019-01-01,2019-04-01
215165,2016-07-01,2016-08-01
215162,2017-12-01,2018-04-01
215156,2016-10-01,2017-01-01
215150,2018-02-01,2018-04-01
215147,2017-11-01,2018-02-01
215141,2018-03-01,2018-05-01
215135,2016-03-01,2016-07-01
215132,2017-01-01,2017-05-01
215129,2017-11-01,2018-01-01
215126,2017-08-01,2017-12-01
215114,2017-05-01,2017-06-01
215111,2017-05-01,2017-07-01
215108,2016-08-01,2016-09-01
215102,2016-07-01,2016-11-01
215084,2016-08-01,2016-11-01
215078,2018-10-01,2018-11-01
215075,2017-12-01,2018-03-01
215072,2017-08-01,2017-10-01
215057,2018-02-01,2018-05-01
215042,2018-05-01,2018-07-01
215039,2016-09-01,2017-01-01
215033,2018-01-01,2018-04-01
215030,2017-09-01,2017-11-01
215024,2017-06-01,2017-10-01
215012,2017-01-01,2017-05-01
215003,2016-09-01,2016-11-01
215000,2019-02-01,2019-04-01
214967,2018-10-01,2018-12-01
214955,2017-05-01,2017-06-01
214937,2017-02-01,2017-06-01
214925,2018-11-01,2018-12-01
214913,2016-10-01,2016-12-01
214907,2018-02-01,2018-05-01
214904,2016-10-01,2016-11-01
214901,2017-10-01,2018-01-01
214895,2018-03-01,2018-04-01
214892,2019-06-01,2019-10-01
214883,2016-09-01,2016-11-01
214871,2017-01-01,2017-02-01
214856,2018-11-01,2019-02-01
214853,2018-03-01,2018-05-01
214847,2017-03-01,2017-04-01
214832,2017-03-01,2017-07-01
214829,2018-10-01,2018-11-01
214826,2018-07-01,2018-10-01
214820,2016-06-01,2016-07-01
214817,2017-06-01,2017-09-01
214811,2019-03-01,2019-04-01
214802,2017-02-01,2017-04-01
214790,2017-02-01,2017-05-01
214781,2016-07-01,2016-11-01
214772,2019-09-01,2019-12-01
214769,2018-10-01,2019-01-01
214766,2017-05-01,2017-07-01
214763,2016-09-01,2016-12-01
214760,2018-11-01,2019-02-01
214757,2017-09-01,2017-11-01
214754,2016-02-01,2016-06-01
214751,2017-06-01,2017-07-01
214736,2017-04-01,2017-06-01
214733,2017-10-01,2018-01-01
214727,2018-05-01,2018-08-01
214724,2016-11-01,2016-12-01
214718,2019-01-01,2019-04-01
214706,2018-07-01,2018-09-01
214694,2016-08-01,2016-11-01
214691,2018-01-01,2018-02-01
214685,2016-11-01,2017-01-01
214679,2017-03-01,2017-04-01
214667,2017-06-01,2017-10-01
214655,2018-05-01,2018-08-01
214652,2016-11-01,2017-02-01
214646,2017-06-01,2017-10-01
214628,2018-02-01,2018-06-01
214625,2017-09-01,2017-12-01
214601,2016-12-01,2017-03-01
214589,2016-11-01,2016-12-01
214574,2018-12-01,2019-01-01
214568,2016-10-01,2017-01-01
214565,2019-03-01,2019-04-01
214562,2017-06-01,2017-10-01
214556,2017-08-01,2017-12-01
214544,2017-01-01,2017-05-01
214541,2017-01-01,2017-03-01
214535,2016-12-01,2017-04-01
214520,2016-12-01,2017-04-01
214517,2017-01-01,2017-02-01
214508,2017-04-01,2017-07-01
214505,2018-05-01,2018-09-01
214502,2017-02-01,2017-04-01
214499,2016-08-01,2016-09-01
214496,2018-02-01,2018-04-01
214493,2018-07-01,2018-10-01
214487,2018-11-01,2019-03-01
214475,2017-02-01,2017-05-01
214472,2019-10-01,2019-12-01
214469,2016-10-01,2017-01-01
214466,2017-11-01,2018-01-01
214451,2018-09-01,2019-01-01
214445,2019-04-01,2019-08-01
214412,2019-06-01,2019-09-01
214406,2017-08-01,2017-12-01
214400,2018-12-01,2019-03-01
214397,2019-06-01,2019-07-01
214394,2018-10-01,2019-02-01
214391,2018-09-01,2018-12-01
214373,2016-10-01,2017-02-01
214367,2019-04-01,2019-05-01
214364,2016-10-01,2017-02-01
214361,2017-08-01,2017-10-01
214343,2016-08-01,2016-12-01
214334,2017-06-01,2017-09-01
214331,2016-12-01,2017-03-01
214322,2018-03-01,2018-05-01
214319,2017-08-01,2017-12-01
214316,2017-03-01,2017-06-01
214310,2018-03-01,2018-05-01
214289,2017-10-01,2018-01-01
214283,2017-07-01,2017-11-01
214280,2018-09-01,2018-12-01
214277,2019-09-01,2020-01-01
214244,2017-06-01,2017-10-01
214238,2017-11-01,2018-02-01
214235,2017-11-01,2017-12-01
214229,2018-02-01,2018-06-01
214220,2018-02-01,2018-05-01
214217,2017-05-01,2017-09-01
214208,2017-05-01,2017-08-01
214190,2017-08-01,2017-11-01
214187,2017-02-01,2017-04-01
214184,2018-05-01,2018-06-01
214169,2017-11-01,2017-12-01
214166,2018-03-01,2018-06-01
214151,2017-06-01,2017-07-01
214139,2017-04-01,2017-07-01
214124,2018-02-01,2018-05-01
214106,2017-11-01,2017-12-01
214103,2019-03-01,2019-07-01
214100,2016-04-01,2016-05-01
214088,2017-06-01,2017-10-01
214079,2019-02-01,2019-06-01
214070,2017-05-01,2017-08-01
214067,2016-11-01,2017-02-01
214058,2018-07-01,2018-10-01
214055,2017-09-01,2017-10-01
214049,2016-06-01,2016-08-01
214046,2017-12-01,2018-02-01
214043,2018-11-01,2018-12-01
214040,2016-09-01,2016-12-01
214031,2018-09-01,2018-11-01
214022,2017-01-01,2017-05-01
214019,2018-12-01,2019-03-01
214016,2017-06-01,2017-09-01
214013,2017-08-01,2017-11-01
214004,2016-09-01,2016-12-01
213989,2019-01-01,2019-04-01
213983,2019-09-01,2019-12-01
213971,2016-12-01,2017-02-01
213968,2018-01-01,2018-05-01
213965,2018-08-01,2018-09-01
213953,2018-10-01,2018-11-01
213947,2018-12-01,2019-03-01
213935,2018-09-01,2018-11-01
213923,2018-02-01,2018-05-01
213914,2019-07-01,2019-08-01
213908,2018-12-01,2019-04-01
213905,2018-09-01,2019-01-01
213902,2017-07-01,2017-10-01
213899,2019-05-01,2019-06-01
213896,2016-10-01,2016-11-01
213890,2019-02-01,2019-03-01
213887,2019-05-01,2019-08-01
213884,2016-10-01,2017-01-01
213881,2017-07-01,2017-11-01
213872,2016-11-01,2016-12-01
213860,2018-10-01,2019-01-01
213842,2018-06-01,2018-07-01
213830,2016-04-01,2016-07-01
213821,2016-12-01,2017-04-01
213815,2016-03-01,2016-06-01
213812,2016-11-01,2017-02-01
213809,2019-03-01,2019-07-01
213803,2018-09-01,2018-11-01
213800,2017-06-01,2017-10-01
213794,2018-03-01,2018-04-01
213785,2018-07-01,2018-08-01
213776,2018-02-01,2018-05-01
213761,2017-03-01,2017-07-01
213755,2018-03-01,2018-05-01
213743,2017-04-01,2017-05-01
213728,2017-12-01,2018-04-01
213722,2019-10-01,2019-12-01
213719,2016-11-01,2017-03-01
213710,2018-08-01,2018-09-01
213704,2018-12-01,2019-02-01
213698,2016-06-01,2016-08-01
213692,2016-10-01,2016-11-01
213674,2017-12-01,2018-01-01
213671,2017-11-01,2018-02-01
213659,2017-02-01,2017-06-01
213656,2019-05-01,2019-06-01
213641,2019-07-01,2019-08-01
213599,2018-07-01,2018-09-01
213596,2016-12-01,2017-03-01
213590,2019-01-01,2019-04-01
213584,2018-02-01,2018-06-01
213578,2016-05-01,2016-08-01
213572,2016-04-01,2016-06-01
213554,2018-09-01,2018-10-01
213551,2017-12-01,2018-03-01
213527,2018-09-01,2018-11-01
213521,2017-04-01,2017-06-01
213509,2016-09-01,2016-11-01
213500,2017-09-01,2017-11-01
213491,2016-11-01,2017-01-01
213488,2018-07-01,2018-09-01
213479,2017-07-01,2017-08-01
213464,2017-12-01,2018-02-01
213461,2017-04-01,2017-08-01
213455,2019-08-01,2019-09-01
213446,2016-06-01,2016-10-01
213443,2016-06-01,2016-08-01
213434,2016-11-01,2017-03-01
213425,2019-07-01,2019-09-01
213419,2018-12-01,2019-04-01
213416,2018-03-01,2018-05-01
213404,2018-08-01,2018-09-01
213398,2018-04-01,2018-08-01
213395,2019-01-01,2019-02-01
213389,2018-02-01,2018-05-01
213383,2019-01-01,2019-05-01
213365,2018-05-01,2018-09-01
213356,2017-06-01,2017-09-01
213350,2018-10-01,2019-02-01
213344,2018-12-01,2019-01-01
213335,2017-11-01,2018-03-01
213332,2018-12-01,2019-03-01
213311,2019-09-01,2019-11-01
213299,2017-06-01,2017-09-01
213287,2017-03-01,2017-06-01
213275,2017-11-01,2017-12-01
213272,2017-02-01,2017-04-01
213266,2019-06-01,2019-08-01
213257,2016-05-01,2016-06-01
213245,2017-05-01,2017-09-01
213242,2016-12-01,2017-03-01
213239,2018-09-01,2018-11-01
213233,2017-08-01,2017-11-01
213227,2017-02-01,2017-03-01
213206,2016-12-01,2017-03-01
213200,2018-02-01,2018-03-01
213188,2017-03-01,2017-06-01
213182,2019-02-01,2019-04-01
213170,2016-05-01,2016-06-01
213161,2016-07-01,2016-11-01
213158,2017-05-01,2017-06-01
213152,2018-04-01,2018-07-01
213149,2018-07-01,2018-09-01
213143,2019-03-01,2019-04-01
213122,2019-07-01,2019-09-01
213113,2017-10-01,2018-02-01
213107,2019-06-01,2019-09-01
213074,2017-07-01,2017-08-01
213065,2017-03-01,2017-04-01
213062,2016-10-01,2017-02-01
213059,2017-06-01,2017-08-01
213047,2018-12-01,2019-04-01
213044,2018-07-01,2018-10-01
213038,2016-03-01,2016-05-01
213035,2017-02-01,2017-03-01
213023,2017-09-01,2017-12-01
213014,2017-09-01,2018-01-01
213011,2016-08-01,2016-12-01
213002,2017-10-01,2018-02-01
212999,2017-03-01,2017-04-01
212993,2018-01-01,2018-04-01
212984,2017-05-01,2017-09-01
212969,2018-12-01,2019-03-01
212957,2018-09-01,2019-01-01
212948,2018-11-01,2019-02-01
212945,2017-02-01,2017-06-01
212939,2017-01-01,2017-02-01
212927,2018-07-01,2018-11-01
212921,2018-05-01,2018-06-01
212915,2016-12-01,2017-01-01
212912,2019-06-01,2019-09-01
212909,2016-11-01,2017-03-01
212888,2018-08-01,2018-09-01
212873,2017-02-01,2017-06-01
212870,2017-04-01,2017-08-01
212867,2018-01-01,2018-02-01
212852,2016-10-01,2016-11-01
212849,2017-03-01,2017-06-01
212846,2018-12-01,2019-01-01
212837,2017-01-01,2017-04-01
212834,2018-02-01,2018-03-01
212828,2018-06-01,2018-08-01
212825,2017-01-01,2017-03-01
212822,2018-03-01,2018-07-01
212807,2019-05-01,2019-06-01
212798,2018-01-01,2018-03-01
212795,2017-11-01,2018-02-01
212774,2019-04-01,2019-07-01
212768,2019-01-01,2019-02-01
212762,2017-07-01,2017-10-01
212753,2018-04-01,2018-08-01
212747,2016-09-01,2017-01-01
212741,2019-06-01,2019-10-01
212738,2016-10-01,2017-02-01
212726,2017-07-01,2017-10-01
212714,2017-11-01,2017-12-01
212705,2017-01-01,2017-03-01
212693,2018-05-01,2018-06-01
212684,2018-05-01,2018-06-01
212678,2017-09-01,2017-11-01
212663,2017-10-01,2018-01-01
212657,2018-02-01,2018-03-01
212654,2017-09-01,2018-01-01
212651,2016-11-01,2017-01-01
212642,2018-06-01,2018-09-01
212627,2018-04-01,2018-08-01
212615,2017-08-01,2017-12-01
212609,2016-07-01,2016-10-01
212606,2017-01-01,2017-02-01
212603,2016-10-01,2017-01-01
212600,2019-01-01,2019-05-01
212585,2017-03-01,2017-04-01
212579,2019-04-01,2019-07-01
212561,2017-06-01,2017-09-01
212555,2016-08-01,2016-09-01
212552,2019-06-01,2019-08-01
212549,2017-06-01,2017-09-01
212537,2017-05-01,2017-08-01
212534,2016-12-01,2017-01-01
212522,2017-08-01,2017-12-01
212510,2017-05-01,2017-06-01
212507,2017-12-01,2018-03-01
212495,2017-04-01,2017-06-01
212492,2016-10-01,2017-02-01
212474,2016-04-01,2016-06-01
212462,2017-07-01,2017-08-01
212453,2018-12-01,2019-03-01
212441,2016-12-01,2017-04-01
212432,2016-08-01,2016-11-01
212423,2019-02-01,2019-05-01
212420,2016-04-01,2016-08-01
212408,2017-01-01,2017-04-01
212405,2016-10-01,2017-01-01
212402,2019-09-01,2020-01-01
212399,2017-07-01,2017-11-01
212381,2016-12-01,2017-02-01
212375,2017-04-01,2017-05-01
212372,2019-04-01,2019-05-01
212366,2016-10-01,2017-02-01
212357,2019-08-01,2019-12-01
212351,2019-05-01,2019-06-01
212336,2017-01-01,2017-04-01
212333,2017-10-01,2017-11-01
212330,2017-09-01,2017-10-01
212285,2017-11-01,2018-02-01
212282,2016-08-01,2016-11-01
212279,2018-07-01,2018-09-01
212255,2018-02-01,2018-06-01
212252,2018-04-01,2018-05-01
212243,2018-09-01,2018-12-01
212240,2016-04-01,2016-05-01
212237,2018-06-01,2018-09-01
212234,2017-01-01,2017-03-01
212225,2017-01-01,2017-02-01
212216,2019-05-01,2019-07-01
212204,2017-02-01,2017-06-01
212201,2019-04-01,2019-08-01
212198,2018-12-01,2019-04-01
212195,2019-03-01,2019-04-01
212189,2018-04-01,2018-07-01
212174,2017-12-01,2018-01-01
212171,2019-01-01,2019-05-01
212168,2016-07-01,2016-08-01
212156,2016-07-01,2016-10-01
212153,2018-04-01,2018-05-01
212147,2017-12-01,2018-03-01
212138,2019-01-01,2019-05-01
212135,2016-12-01,2017-03-01
212129,2017-01-01,2017-04-01
212114,2016-04-01,2016-06-01
212105,2017-09-01,2017-12-01
212099,2018-09-01,2018-11-01
212096,2016-07-01,2016-10-01
212087,2018-08-01,2018-11-01
212078,2018-02-01,2018-04-01
212075,2018-11-01,2019-03-01
212069,2018-04-01,2018-06-01
212066,2018-03-01,2018-06-01
212057,2018-04-01,2018-08-01
212054,2018-03-01,2018-06-01
212051,2017-05-01,2017-06-01
212048,2018-03-01,2018-07-01
212045,2016-12-01,2017-03-01
212039,2017-03-01,2017-05-01
212033,2017-09-01,2017-12-01
212030,2017-02-01,2017-06-01
211997,2016-10-01,2017-02-01
211994,2017-06-01,2017-07-01
211970,2016-04-01,2016-08-01
211967,2016-08-01,2016-09-01
211964,2017-09-01,2018-01-01
211946,2019-01-01,2019-05-01
211937,2017-05-01,2017-06-01
211934,2017-04-01,2017-07-01
211931,2019-04-01,2019-07-01
211922,2017-06-01,2017-09-01
211910,2017-01-01,2017-04-01
211898,2019-06-01,2019-10-01
211886,2018-02-01,2018-05-01
211880,2017-08-01,2017-11-01
211874,2018-12-01,2019-02-01
211871,2017-07-01,2017-10-01
211868,2017-01-01,2017-05-01
211865,2019-05-01,2019-07-01
211859,2016-09-01,2016-10-01
211856,2018-03-01,2018-07-01
211844,2019-07-01,2019-11-01
211841,2018-04-01,2018-07-01
211835,2017-06-01,2017-09-01
211829,2018-10-01,2019-02-01
211814,2018-06-01,2018-07-01
211805,2017-06-01,2017-07-01
211802,2019-07-01,2019-09-01
211796,2016-10-01,2017-02-01
211781,2019-04-01,2019-08-01
211772,2019-03-01,2019-04-01
211757,2018-12-01,2019-04-01
211748,2019-02-01,2019-03-01
211742,2016-05-01,2016-08-01
211730,2017-03-01,2017-07-01
211700,2017-05-01,2017-08-01
211694,2019-01-01,2019-04-01
211688,2017-11-01,2018-02-01
211682,2018-11-01,2018-12-01
211679,2016-12-01,2017-03-01
211664,2016-08-01,2016-12-01
211652,2019-09-01,2019-11-01
211640,2018-04-01,2018-07-01
211637,2017-10-01,2018-02-01
211628,2018-07-01,2018-10-01
211625,2017-09-01,2017-12-01
211610,2019-01-01,2019-05-01
211607,2019-02-01,2019-03-01
211601,2017-10-01,2018-02-01
211592,2016-12-01,2017-04-01
211583,2018-02-01,2018-05-01
211577,2017-06-01,2017-09-01
211568,2016-06-01,2016-10-01
211565,2017-10-01,2018-01-01
211550,2018-06-01,2018-09-01
211547,2016-10-01,2017-02-01
211538,2018-09-01,2018-12-01
211535,2017-01-01,2017-03-01
211523,2017-06-01,2017-10-01
211520,2019-01-01,2019-02-01
211511,2017-05-01,2017-09-01
211502,2017-12-01,2018-03-01
211496,2019-04-01,2019-07-01
211493,2017-07-01,2017-10-01
211478,2018-08-01,2018-09-01
211475,2016-05-01,2016-07-01
211469,2016-11-01,2016-12-01
211463,2016-09-01,2016-12-01
211460,2019-07-01,2019-10-01
211457,2016-08-01,2016-12-01
211448,2019-04-01,2019-08-01
211445,2018-08-01,2018-11-01
211442,2019-02-01,2019-05-01
211439,2018-04-01,2018-05-01
211436,2018-01-01,2018-05-01
211430,2016-12-01,2017-03-01
211427,2019-03-01,2019-07-01
211412,2017-05-01,2017-09-01
211397,2017-01-01,2017-05-01
211388,2017-04-01,2017-05-01
211385,2017-03-01,2017-06-01
211382,2018-04-01,2018-08-01
211376,2018-03-01,2018-06-01
211364,2019-04-01,2019-08-01
211361,2017-04-01,2017-07-01
211349,2018-08-01,2018-10-01
211334,2016-04-01,2016-05-01
211310,2018-01-01,2018-02-01
211289,2018-05-01,2018-06-01
211286,2019-04-01,2019-08-01
211283,2017-04-01,2017-05-01
211274,2018-03-01,2018-04-01
211259,2016-03-01,2016-04-01
211253,2017-10-01,2018-02-01
211247,2017-06-01,2017-07-01
211226,2017-11-01,2018-01-01
211214,2016-12-01,2017-04-01
211211,2018-04-01,2018-05-01
211202,2018-05-01,2018-09-01
211199,2016-04-01,2016-08-01
211196,2016-09-01,2016-12-01
211193,2018-07-01,2018-10-01
211187,2018-11-01,2019-02-01
211184,2016-12-01,2017-03-01
211175,2016-07-01,2016-11-01
211172,2019-01-01,2019-05-01
211169,2018-03-01,2018-06-01
211139,2017-02-01,2017-06-01
211136,2017-11-01,2017-12-01
211133,2016-10-01,2017-01-01
211127,2016-05-01,2016-09-01
211124,2016-09-01,2016-12-01
211121,2017-04-01,2017-08-01
211109,2018-07-01,2018-10-01
211103,2016-10-01,2017-02-01
211100,2017-07-01,2017-11-01
211088,2017-12-01,2018-01-01
211082,2016-08-01,2016-11-01
211079,2016-08-01,2016-12-01
211061,2018-12-01,2019-04-01
211058,2018-04-01,2018-07-01
211055,2016-08-01,2016-11-01
211037,2018-06-01,2018-10-01
211031,2018-07-01,2018-10-01
211028,2016-08-01,2016-12-01
211022,2017-08-01,2017-10-01
211016,2017-09-01,2017-10-01
211010,2018-09-01,2018-12-01
211004,2016-08-01,2016-12-01
210995,2016-12-01,2017-03-01
210989,2018-08-01,2018-12-01
210986,2017-01-01,2017-05-01
210977,2016-08-01,2016-12-01
210971,2018-03-01,2018-04-01
210956,2019-03-01,2019-07-01
210953,2017-05-01,2017-09-01
210950,2018-02-01,2018-05-01
210935,2019-02-01,2019-05-01
210923,2019-01-01,2019-04-01
